0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.99
11.99
11.99
11.99
11.99
79.77
79.77
79.77
79.77
79.77
93.62
93.62
93.62
93.62
93.62
49.03
49.03
49.03
49.03
49.03
17.04
17.04
17.04
17.04
17.04
3.96
3.96
3.96
3.96
3.96
1.07
1.07
1.07
1.07
1.07
0.014
0.014
0.014
0.014
0.014
0.03
0.03
0.03
0.03
0.03
0.01
0.01
0.01
0.01
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
